Symbol,EndTotal,MA_Long,MA_Short,Total_Transactions
'NIFTYMID50', 397878, 99, 57, 28
'NIFTYMID50', 401378, 99, 58, 28
'NIFTYMID50', 215155, 99, 85, 43
'NIFTYPSE', 366075, 27, 7, 113
'NIFTYPSE', 294899, 43, 7, 91
'NIFTYPSE', 296205, 44, 7, 83
'NIFTYPSE', 292955, 45, 7, 79
'NIFTYPSE', 255824, 48, 7, 81
'NIFTYPSE', 331512, 15, 7, 179
'NIFTYPSE', 358865, 31, 7, 99
'NIFTYPSE', 207366, 51, 7, 83
'NIFTYPSE', 212838, 52, 7, 83
'NIFTYPSE', 255362, 57, 7, 79
'NIFTYPSE', 259127, 58, 7, 77
'NIFTYPSE', 315367, 85, 7, 55
'NIFTYPSE', 224015, 99, 7, 55
'NIFTYPSE', 366075, 27, 7, 113
'NIFTYPSE', 274464, 43, 27, 73
'NIFTYPSE', 252432, 44, 27, 69
'NIFTYPSE', 259897, 45, 27, 67
'NIFTYPSE', 265587, 48, 27, 63
'NIFTYPSE', 305337, 27, 15, 107
'NIFTYPSE', 181955, 31, 27, 139
'NIFTYPSE', 241586, 51, 27, 57
'NIFTYPSE', 259045, 52, 27, 55
'NIFTYPSE', 269486, 57, 27, 53
'NIFTYPSE', 256380, 58, 27, 53
'NIFTYPSE', 322449, 85, 27, 33
'NIFTYPSE', 264627, 99, 27, 33
'NIFTYPSE', 294899, 43, 7, 91
'NIFTYPSE', 274464, 43, 27, 73
'NIFTYPSE', 220986, 44, 43, 211
'NIFTYPSE', 232552, 45, 43, 153
'NIFTYPSE', 165522, 48, 43, 111
'NIFTYPSE', 119411, 43, 15, 69
'NIFTYPSE', 228976, 43, 31, 73
'NIFTYPSE', 105160, 51, 43, 77
'NIFTYPSE', 138729, 52, 43, 69
'NIFTYPSE', 197063, 57, 43, 55
'NIFTYPSE', 208270, 58, 43, 55
'NIFTYPSE', 220461, 85, 43, 33
'NIFTYPSE', 212698, 99, 43, 29
'NIFTYPSE', 296205, 44, 7, 83
'NIFTYPSE', 252432, 44, 27, 69
'NIFTYPSE', 220986, 44, 43, 211
'NIFTYPSE', 242544, 45, 44, 207
'NIFTYPSE', 83071, 48, 44, 121
'NIFTYPSE', 117520, 44, 15, 69
'NIFTYPSE', 250011, 44, 31, 71
'NIFTYPSE', 95230, 51, 44, 81
'NIFTYPSE', 131828, 52, 44, 77
'NIFTYPSE', 179491, 57, 44, 55
'NIFTYPSE', 181948, 58, 44, 55
'NIFTYPSE', 210164, 85, 44, 33
'NIFTYPSE', 219984, 99, 44, 29
'NIFTYPSE', 292955, 45, 7, 79
'NIFTYPSE', 259897, 45, 27, 67
'NIFTYPSE', 232552, 45, 43, 153
'NIFTYPSE', 242544, 45, 44, 207
'NIFTYPSE', 59473, 48, 45, 127
'NIFTYPSE', 99289, 45, 15, 69
'NIFTYPSE', 267938, 45, 31, 69
'NIFTYPSE', 156884, 51, 45, 95
'NIFTYPSE', 189331, 52, 45, 85
'NIFTYPSE', 146137, 57, 45, 57
'NIFTYPSE', 180051, 58, 45, 57
'NIFTYPSE', 233415, 85, 45, 33
'NIFTYPSE', 213950, 99, 45, 29
'NIFTYPSE', 255824, 48, 7, 81
'NIFTYPSE', 265587, 48, 27, 63
'NIFTYPSE', 165522, 48, 43, 111
'NIFTYPSE', 83071, 48, 44, 121
'NIFTYPSE', 59473, 48, 45, 127
'NIFTYPSE', 179210, 48, 15, 65
'NIFTYPSE', 246507, 48, 31, 61
'NIFTYPSE', 156054, 51, 48, 119
'NIFTYPSE', 176981, 52, 48, 107
'NIFTYPSE', 178869, 57, 48, 65
'NIFTYPSE', 188829, 58, 48, 61
'NIFTYPSE', 229074, 85, 48, 35
'NIFTYPSE', 242262, 99, 48, 29
'NIFTYPSE', 331512, 15, 7, 179
'NIFTYPSE', 305337, 27, 15, 107
'NIFTYPSE', 119411, 43, 15, 69
'NIFTYPSE', 117520, 44, 15, 69
'NIFTYPSE', 99289, 45, 15, 69
'NIFTYPSE', 179210, 48, 15, 65
'NIFTYPSE', 210970, 31, 15, 87
'NIFTYPSE', 197691, 51, 15, 65
'NIFTYPSE', 216234, 52, 15, 65
'NIFTYPSE', 226859, 57, 15, 57
'NIFTYPSE', 219076, 58, 15, 57
'NIFTYPSE', 286546, 85, 15, 43
'NIFTYPSE', 287465, 99, 15, 37
'NIFTYPSE', 358865, 31, 7, 99
'NIFTYPSE', 181955, 31, 27, 139
'NIFTYPSE', 228976, 43, 31, 73
'NIFTYPSE', 250011, 44, 31, 71
'NIFTYPSE', 267938, 45, 31, 69
'NIFTYPSE', 246507, 48, 31, 61
'NIFTYPSE', 210970, 31, 15, 87
'NIFTYPSE', 258985, 51, 31, 57
'NIFTYPSE', 274763, 52, 31, 57
'NIFTYPSE', 269807, 57, 31, 51
'NIFTYPSE', 252009, 58, 31, 53
'NIFTYPSE', 266332, 85, 31, 33
'NIFTYPSE', 213336, 99, 31, 31
'NIFTYPSE', 207366, 51, 7, 83
'NIFTYPSE', 241586, 51, 27, 57
'NIFTYPSE', 105160, 51, 43, 77
'NIFTYPSE', 95230, 51, 44, 81
'NIFTYPSE', 156884, 51, 45, 95
'NIFTYPSE', 156054, 51, 48, 119
'NIFTYPSE', 197691, 51, 15, 65
'NIFTYPSE', 258985, 51, 31, 57
'NIFTYPSE', 190147, 52, 51, 167
'NIFTYPSE', 245086, 57, 51, 87
'NIFTYPSE', 268702, 58, 51, 79
'NIFTYPSE', 201491, 85, 51, 35
'NIFTYPSE', 240404, 99, 51, 33
'NIFTYPSE', 212838, 52, 7, 83
'NIFTYPSE', 259045, 52, 27, 55
'NIFTYPSE', 138729, 52, 43, 69
'NIFTYPSE', 131828, 52, 44, 77
'NIFTYPSE', 189331, 52, 45, 85
'NIFTYPSE', 176981, 52, 48, 107
'NIFTYPSE', 216234, 52, 15, 65
'NIFTYPSE', 274763, 52, 31, 57
'NIFTYPSE', 190147, 52, 51, 167
'NIFTYPSE', 250937, 57, 52, 95
'NIFTYPSE', 272290, 58, 52, 87
'NIFTYPSE', 235585, 85, 52, 39
'NIFTYPSE', 224947, 99, 52, 29
'NIFTYPSE', 255362, 57, 7, 79
'NIFTYPSE', 269486, 57, 27, 53
'NIFTYPSE', 197063, 57, 43, 55
'NIFTYPSE', 179491, 57, 44, 55
'NIFTYPSE', 146137, 57, 45, 57
'NIFTYPSE', 178869, 57, 48, 65
'NIFTYPSE', 226859, 57, 15, 57
'NIFTYPSE', 269807, 57, 31, 51
'NIFTYPSE', 245086, 57, 51, 87
'NIFTYPSE', 250937, 57, 52, 95
'NIFTYPSE', 337765, 58, 57, 159
'NIFTYPSE', 272729, 85, 57, 43
'NIFTYPSE', 246074, 99, 57, 35
'NIFTYPSE', 259127, 58, 7, 77
'NIFTYPSE', 256380, 58, 27, 53
'NIFTYPSE', 208270, 58, 43, 55
'NIFTYPSE', 181948, 58, 44, 55
'NIFTYPSE', 180051, 58, 45, 57
'NIFTYPSE', 188829, 58, 48, 61
'NIFTYPSE', 219076, 58, 15, 57
'NIFTYPSE', 252009, 58, 31, 53
'NIFTYPSE', 268702, 58, 51, 79
'NIFTYPSE', 272290, 58, 52, 87
'NIFTYPSE', 337765, 58, 57, 159
'NIFTYPSE', 286257, 85, 58, 41
'NIFTYPSE', 266262, 99, 58, 37
'NIFTYPSE', 315367, 85, 7, 55
'NIFTYPSE', 322449, 85, 27, 33
'NIFTYPSE', 220461, 85, 43, 33
'NIFTYPSE', 210164, 85, 44, 33
'NIFTYPSE', 233415, 85, 45, 33
'NIFTYPSE', 229074, 85, 48, 35
'NIFTYPSE', 286546, 85, 15, 43
'NIFTYPSE', 266332, 85, 31, 33
'NIFTYPSE', 201491, 85, 51, 35
'NIFTYPSE', 235585, 85, 52, 39
'NIFTYPSE', 272729, 85, 57, 43
'NIFTYPSE', 286257, 85, 58, 41
'NIFTYPSE', 322664, 99, 85, 47
'NIFTYPSE', 224015, 99, 7, 55
'NIFTYPSE', 264627, 99, 27, 33
'NIFTYPSE', 212698, 99, 43, 29
'NIFTYPSE', 219984, 99, 44, 29
'NIFTYPSE', 213950, 99, 45, 29
'NIFTYPSE', 242262, 99, 48, 29
'NIFTYPSE', 287465, 99, 15, 37
'NIFTYPSE', 213336, 99, 31, 31
'NIFTYPSE', 240404, 99, 51, 33
'NIFTYPSE', 224947, 99, 52, 29
'NIFTYPSE', 246074, 99, 57, 35
'NIFTYPSE', 266262, 99, 58, 37
'NIFTYPSE', 322664, 99, 85, 47
'NIFTYINFRA', 348262, 27, 7, 117
'NIFTYINFRA', 114218, 43, 7, 99
'NIFTYINFRA', 163737, 44, 7, 95
'NIFTYINFRA', 162204, 45, 7, 95
'NIFTYINFRA', 156113, 48, 7, 91
'NIFTYINFRA', 121701, 15, 7, 191
'NIFTYINFRA', 266051, 31, 7, 105
'NIFTYINFRA', 160965, 51, 7, 85
'NIFTYINFRA', 158064, 52, 7, 77
'NIFTYINFRA', 96573, 57, 7, 73
'NIFTYINFRA', 96791, 58, 7, 73
'NIFTYINFRA', 269798, 85, 7, 53
'NIFTYINFRA', 255150, 99, 7, 49
'NIFTYINFRA', 348262, 27, 7, 117
'NIFTYINFRA', 13647, 43, 27, 71
'NIFTYINFRA', 27975, 44, 27, 67
'NIFTYINFRA', 21694, 45, 27, 67
'NIFTYINFRA', 49119, 48, 27, 61
'NIFTYINFRA', 204064, 27, 15, 109
'NIFTYINFRA', -32768, 31, 27, 135
'NIFTYINFRA', -33508, 51, 27, 59
'NIFTYINFRA', -14170, 52, 27, 55
'NIFTYINFRA', -40306, 57, 27, 53
'NIFTYINFRA', -53467, 58, 27, 53
'NIFTYINFRA', 129171, 85, 27, 37
'NIFTYINFRA', 177883, 99, 27, 35
'NIFTYINFRA', 114218, 43, 7, 99
'NIFTYINFRA', 13647, 43, 27, 71
'NIFTYINFRA', 71674, 44, 43, 201
'NIFTYINFRA', 29966, 45, 43, 139
'NIFTYINFRA', -20039, 48, 43, 93
'NIFTYINFRA', 118098, 43, 15, 75
'NIFTYINFRA', 17654, 43, 31, 69
'NIFTYINFRA', -112777, 51, 43, 77
'NIFTYINFRA', -106050, 52, 43, 75
'NIFTYINFRA', -147046, 57, 43, 57
'NIFTYINFRA', -88800, 58, 43, 55
'NIFTYINFRA', 105036, 85, 43, 43
'NIFTYINFRA', 196362, 99, 43, 31
'NIFTYINFRA', 163737, 44, 7, 95
'NIFTYINFRA', 27975, 44, 27, 67
'NIFTYINFRA', 71674, 44, 43, 201
'NIFTYINFRA', -40695, 45, 44, 199
'NIFTYINFRA', -97057, 48, 44, 103
'NIFTYINFRA', 79709, 44, 15, 75
'NIFTYINFRA', -37808, 44, 31, 67
'NIFTYINFRA', -142996, 51, 44, 77
'NIFTYINFRA', -120632, 52, 44, 77
'NIFTYINFRA', -183971, 57, 44, 59
'NIFTYINFRA', -144466, 58, 44, 57
'NIFTYINFRA', 87376, 85, 44, 41
'NIFTYINFRA', 191164, 99, 44, 31
'NIFTYINFRA', 162204, 45, 7, 95
'NIFTYINFRA', 21694, 45, 27, 67
'NIFTYINFRA', 29966, 45, 43, 139
'NIFTYINFRA', -40695, 45, 44, 199
'NIFTYINFRA', -90902, 48, 45, 113
'NIFTYINFRA', 69756, 45, 15, 73
'NIFTYINFRA', 11998, 45, 31, 67
'NIFTYINFRA', -117478, 51, 45, 91
'NIFTYINFRA', -142495, 52, 45, 79
'NIFTYINFRA', -144314, 57, 45, 65
'NIFTYINFRA', -114302, 58, 45, 57
'NIFTYINFRA', 130344, 85, 45, 41
'NIFTYINFRA', 230351, 99, 45, 31
'NIFTYINFRA', 156113, 48, 7, 91
'NIFTYINFRA', 49119, 48, 27, 61
'NIFTYINFRA', -20039, 48, 43, 93
'NIFTYINFRA', -97057, 48, 44, 103
'NIFTYINFRA', -90902, 48, 45, 113
'NIFTYINFRA', 28955, 48, 15, 73
'NIFTYINFRA', -40591, 48, 31, 61
'NIFTYINFRA', -56117, 51, 48, 109
'NIFTYINFRA', -43774, 52, 48, 95
'NIFTYINFRA', -86243, 57, 48, 69
'NIFTYINFRA', -49848, 58, 48, 65
'NIFTYINFRA', 180190, 85, 48, 43
'NIFTYINFRA', 189876, 99, 48, 31
'NIFTYINFRA', 121701, 15, 7, 191
'NIFTYINFRA', 204064, 27, 15, 109
'NIFTYINFRA', 118098, 43, 15, 75
'NIFTYINFRA', 79709, 44, 15, 75
'NIFTYINFRA', 69756, 45, 15, 73
'NIFTYINFRA', 28955, 48, 15, 73
'NIFTYINFRA', 149686, 31, 15, 95
'NIFTYINFRA', 23369, 51, 15, 65
'NIFTYINFRA', 43345, 52, 15, 67
'NIFTYINFRA', 122621, 57, 15, 57
'NIFTYINFRA', 124999, 58, 15, 57
'NIFTYINFRA', 179105, 85, 15, 39
'NIFTYINFRA', 149968, 99, 15, 41
'NIFTYINFRA', 266051, 31, 7, 105
'NIFTYINFRA', -32768, 31, 27, 135
'NIFTYINFRA', 17654, 43, 31, 69
'NIFTYINFRA', -37808, 44, 31, 67
'NIFTYINFRA', 11998, 45, 31, 67
'NIFTYINFRA', -40591, 48, 31, 61
'NIFTYINFRA', 149686, 31, 15, 95
'NIFTYINFRA', -48495, 51, 31, 61
'NIFTYINFRA', -56161, 52, 31, 57
'NIFTYINFRA', -33413, 57, 31, 57
'NIFTYINFRA', -3058, 58, 31, 53
'NIFTYINFRA', 149766, 85, 31, 37
'NIFTYINFRA', 171273, 99, 31, 31
'NIFTYINFRA', 160965, 51, 7, 85
'NIFTYINFRA', -33508, 51, 27, 59
'NIFTYINFRA', -112777, 51, 43, 77
'NIFTYINFRA', -142996, 51, 44, 77
'NIFTYINFRA', -117478, 51, 45, 91
'NIFTYINFRA', -56117, 51, 48, 109
'NIFTYINFRA', 23369, 51, 15, 65
'NIFTYINFRA', -48495, 51, 31, 61
'NIFTYINFRA', -152872, 52, 51, 177
'NIFTYINFRA', -59807, 57, 51, 83
'NIFTYINFRA', -12332, 58, 51, 77
'NIFTYINFRA', 189034, 85, 51, 43
'NIFTYINFRA', 156785, 99, 51, 31
'NIFTYINFRA', 158064, 52, 7, 77
'NIFTYINFRA', -14170, 52, 27, 55
'NIFTYINFRA', -106050, 52, 43, 75
'NIFTYINFRA', -120632, 52, 44, 77
'NIFTYINFRA', -142495, 52, 45, 79
'NIFTYINFRA', -43774, 52, 48, 95
'NIFTYINFRA', 43345, 52, 15, 67
'NIFTYINFRA', -56161, 52, 31, 57
'NIFTYINFRA', -152872, 52, 51, 177
'NIFTYINFRA', -43508, 57, 52, 85
'NIFTYINFRA', -57842, 58, 52, 83
'NIFTYINFRA', 226357, 85, 52, 43
'NIFTYINFRA', 187323, 99, 52, 31
'NIFTYINFRA', 96573, 57, 7, 73
'NIFTYINFRA', -40306, 57, 27, 53
'NIFTYINFRA', -147046, 57, 43, 57
'NIFTYINFRA', -183971, 57, 44, 59
'NIFTYINFRA', -144314, 57, 45, 65
'NIFTYINFRA', -86243, 57, 48, 69
'NIFTYINFRA', 122621, 57, 15, 57
'NIFTYINFRA', -33413, 57, 31, 57
'NIFTYINFRA', -59807, 57, 51, 83
'NIFTYINFRA', -43508, 57, 52, 85
'NIFTYINFRA', 171182, 58, 57, 161
'NIFTYINFRA', 216978, 85, 57, 45
'NIFTYINFRA', 237957, 99, 57, 35
'NIFTYINFRA', 96791, 58, 7, 73
'NIFTYINFRA', -53467, 58, 27, 53
'NIFTYINFRA', -88800, 58, 43, 55
'NIFTYINFRA', -144466, 58, 44, 57
'NIFTYINFRA', -114302, 58, 45, 57
'NIFTYINFRA', -49848, 58, 48, 65
'NIFTYINFRA', 124999, 58, 15, 57
'NIFTYINFRA', -3058, 58, 31, 53
'NIFTYINFRA', -12332, 58, 51, 77
'NIFTYINFRA', -57842, 58, 52, 83
'NIFTYINFRA', 171182, 58, 57, 161
'NIFTYINFRA', 222199, 85, 58, 45
'NIFTYINFRA', 242647, 99, 58, 33
'NIFTYINFRA', 269798, 85, 7, 53
'NIFTYINFRA', 129171, 85, 27, 37
'NIFTYINFRA', 105036, 85, 43, 43
'NIFTYINFRA', 87376, 85, 44, 41
'NIFTYINFRA', 130344, 85, 45, 41
'NIFTYINFRA', 180190, 85, 48, 43
'NIFTYINFRA', 179105, 85, 15, 39
'NIFTYINFRA', 149766, 85, 31, 37
'NIFTYINFRA', 189034, 85, 51, 43
'NIFTYINFRA', 226357, 85, 52, 43
'NIFTYINFRA', 216978, 85, 57, 45
'NIFTYINFRA', 222199, 85, 58, 45
'NIFTYINFRA', 137342, 99, 85, 59
'NIFTYINFRA', 255150, 99, 7, 49
'NIFTYINFRA', 177883, 99, 27, 35
'NIFTYINFRA', 196362, 99, 43, 31
'NIFTYINFRA', 191164, 99, 44, 31
'NIFTYINFRA', 230351, 99, 45, 31
'NIFTYINFRA', 189876, 99, 48, 31
'NIFTYINFRA', 149968, 99, 15, 41
'NIFTYINFRA', 171273, 99, 31, 31
'NIFTYINFRA', 156785, 99, 51, 31
'NIFTYINFRA', 187323, 99, 52, 31
'NIFTYINFRA', 237957, 99, 57, 35
'NIFTYINFRA', 242647, 99, 58, 33
'NIFTYINFRA', 137342, 99, 85, 59
