symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Dates,Actual,Forcasted,model
BANKNIFTY,3,20,10,57,27,,,9.306295936554866e-05,0.009646914499753207,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.98, 24937.2, 24838.18]",SVR
BANKNIFTY,3,20,10,44,43,,,9.195223847171605e-05,0.009589172981634864,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24407.78, 24989.71, 24839.35]",SVR
BANKNIFTY,3,20,10,51,57,,,8.183454553627927e-05,0.009046244830662017,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24393.44, 24965.04, 24838.09]",SVR
BANKNIFTY,3,20,10,48,31,,,9.623542778611704e-05,0.009809965738274373,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24389.02, 24928.61, 24838.9]",SVR
BANKNIFTY,3,20,10,15,58,,,9.17213520475592e-05,0.009577126502639463,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24410.46, 24957.17, 24839.12]",SVR
BANKNIFTY,3,20,10,57,85,,,9.075896427621782e-05,0.009526749932491028,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24392.95, 24933.04, 24838.26]",SVR
BANKNIFTY,3,20,10,27,44,,,8.580270937989527e-05,0.009262975190504143,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.32, 24932.04, 24838.64]",SVR
BANKNIFTY,3,20,10,44,48,,,8.586831025339714e-05,0.009266515540018111,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24402.46, 24989.6, 24838.59]",SVR
BANKNIFTY,3,20,10,15,43,,,8.447639013449689e-05,0.009191103858323921,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.13, 24991.77, 24839.43]",SVR
BANKNIFTY,3,20,10,85,31,,,9.750338703865117e-05,0.00987438033694526,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24389.66, 24934.71, 24838.71]",SVR
BANKNIFTY,3,20,10,57,48,,,8.798259279076953e-05,0.009379903666390691,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24401.51, 24949.4, 24839.25]",SVR
BANKNIFTY,3,20,10,43,99,,,8.712570137282886e-05,0.009334114921771044,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.27, 24946.39, 24839.01]",SVR
BANKNIFTY,3,20,10,58,48,,,8.992960551384082e-05,0.009483122139561465,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24399.3, 24945.67, 24838.24]",SVR
BANKNIFTY,3,20,10,85,44,,,8.443516039283886e-05,0.00918886066892076,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24402.02, 24989.54, 24838.95]",SVR
BANKNIFTY,3,20,10,85,15,,,9.371627548378595e-05,0.00968071668234258,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.01, 24989.3, 24839.2]",SVR
BANKNIFTY,3,20,10,7,15,,,9.129434984284634e-05,0.009554807682148623,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.68, 24938.01, 24839.03]",SVR
BANKNIFTY,3,20,10,15,57,,,8.320835371851142e-05,0.00912186130778754,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24424.55, 24972.59, 24839.65]",SVR
BANKNIFTY,3,20,10,58,44,,,8.988210210618461e-05,0.009480617179603057,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24416.55, 24929.35, 24839.72]",SVR
BANKNIFTY,3,20,10,51,58,,,8.51558503404435e-05,0.009227992757931895,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24417.18, 24963.86, 24838.28]",SVR
BANKNIFTY,3,20,10,43,85,,,8.325411594975651e-05,0.009124369345316777,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.03, 24937.58, 24838.47]",SVR
BANKNIFTY,3,20,10,51,31,,,9.501712511457537e-05,0.009747672805063544,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.66, 24932.97, 24838.45]",SVR
BANKNIFTY,3,20,10,51,44,,,8.509599437490618e-05,0.00922474901419579,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.91, 24989.27, 24838.05]",SVR
BANKNIFTY,3,20,10,51,99,,,8.616909869717731e-05,0.00928273120892646,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.51, 24944.67, 24838.68]",SVR
BANKNIFTY,3,20,10,85,43,,,9.795862370778675e-05,0.009897404897637904,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.37, 24939.81, 24838.06]",SVR
BANKNIFTY,3,20,10,57,51,,,8.64114751653812e-05,0.009295777276020612,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24395.41, 24935.5, 24838.29]",SVR
BANKNIFTY,3,20,10,7,58,,,9.110990451201086e-05,0.009545150837572493,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24391.05, 24945.29, 24837.54]",SVR
BANKNIFTY,3,20,10,7,52,,,8.791186997640283e-05,0.009376132996945107,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24399.87, 24990.2, 24839.11]",SVR
BANKNIFTY,3,20,10,31,44,,,9.017783388133414e-05,0.009496201023637513,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.25, 24940.17, 24838.38]",SVR
BANKNIFTY,3,20,10,57,99,,,8.96843688165128e-05,0.009470183145880169,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.63, 24946.99, 24839.56]",SVR
BANKNIFTY,3,20,10,99,44,,,9.116418793629497e-05,0.009547993922091434,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.06, 24959.61, 24838.93]",SVR
BANKNIFTY,3,20,10,51,27,,,9.263358102768359e-05,0.009624634072404187,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.35, 24935.1, 24838.78]",SVR
BANKNIFTY,3,20,10,85,52,,,9.867298910382422e-05,0.009933427862718096,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.03, 24989.61, 24838.86]",SVR
BANKNIFTY,3,20,10,85,48,,,8.22754387637362e-05,0.009070580949626997,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24449.99, 24989.21, 24838.2]",SVR
BANKNIFTY,3,20,10,58,52,,,8.811800774789831e-05,0.009387119246494012,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24420.29, 24933.68, 24837.96]",SVR
BANKNIFTY,3,20,10,15,44,,,0.00010083697626430927,0.01004176161160527,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24391.69, 24989.71, 24839.24]",SVR
BANKNIFTY,3,20,10,85,7,,,8.556303171538875e-05,0.009250028741327713,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24403.41, 24988.39, 24838.44]",SVR
BANKNIFTY,3,20,10,43,45,,,8.851935024737884e-05,0.00940847225894719,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24409.13, 24989.72, 24839.47]",SVR
BANKNIFTY,3,20,10,52,45,,,0.00010084689752723495,0.010042255599576968,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.61, 24985.06, 24838.42]",SVR
BANKNIFTY,3,20,10,31,99,,,9.360340228060498e-05,0.009674885130098702,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.93, 24939.51, 24837.97]",SVR
BANKNIFTY,3,20,10,44,52,,,9.62237746729989e-05,0.009809371777692947,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.24, 24937.19, 24838.3]",SVR
BANKNIFTY,3,20,10,52,7,,,0.00010106800193022985,0.010053258274322303,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24401.48, 24938.77, 24838.84]",SVR
BANKNIFTY,3,20,10,58,7,,,9.423650640908141e-05,0.00970754893930911,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24406.65, 24949.3, 24838.32]",SVR
BANKNIFTY,3,20,10,51,15,,,9.242588357718689e-05,0.009613838129341834,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24399.28, 24930.85, 24839.34]",SVR
BANKNIFTY,3,20,10,44,15,,,9.81282964884229e-05,0.009905972768407094,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.42, 24930.35, 24838.76]",SVR
BANKNIFTY,3,20,10,27,57,,,9.233767212690084e-05,0.009609249300902794,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.32, 24937.17, 24838.22]",SVR
BANKNIFTY,3,20,10,45,15,,,9.087880821072906e-05,0.009533037722086756,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.04, 24987.37, 24837.93]",SVR
BANKNIFTY,3,20,10,44,58,,,9.284096074927788e-05,0.009635401431662196,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24390.66, 24949.62, 24838.89]",SVR
BANKNIFTY,3,20,10,57,52,,,9.022463597301153e-05,0.009498664957403832,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24391.09, 24963.36, 24839.66]",SVR
BANKNIFTY,3,20,10,58,85,,,8.890343046310228e-05,0.009428861567713373,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24405.76, 24929.14, 24838.98]",SVR
BANKNIFTY,3,20,10,48,85,,,8.826211090037805e-05,0.009394791690100322,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.95, 24989.91, 24838.61]",SVR
BANKNIFTY,3,20,10,44,7,,,9.840146243436034e-05,0.009919751127642283,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.13, 24989.22, 24838.33]",SVR
BANKNIFTY,3,20,10,15,52,,,8.424152125272163e-05,0.009178317996927412,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.14, 24989.93, 24838.09]",SVR
BANKNIFTY,3,20,10,99,85,,,9.185620081369607e-05,0.009584164064418768,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.87, 24928.79, 24839.43]",SVR
BANKNIFTY,3,20,10,99,51,,,9.039030099815451e-05,0.009507381395429264,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.43, 24943.32, 24838.0]",SVR
BANKNIFTY,3,20,10,99,27,,,9.395605318248663e-05,0.009693093065811688,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.16, 24944.05, 24839.66]",SVR
BANKNIFTY,3,20,10,48,51,,,8.693155201955115e-05,0.009323709134220735,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.15, 24930.34, 24839.85]",SVR
BANKNIFTY,3,20,10,15,7,,,8.895156957421725e-05,0.009431413975338865,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.05, 24988.78, 24838.17]",SVR
BANKNIFTY,3,20,10,45,31,,,8.783571810112135e-05,0.00937207117456549,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.17, 24944.11, 24838.28]",SVR
BANKNIFTY,3,20,10,99,57,,,9.497008581905157e-05,0.009745259658882958,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.34, 24932.88, 24838.09]",SVR
BANKNIFTY,3,20,10,51,43,,,9.087735932197444e-05,0.00953296172875851,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.09, 24990.2, 24839.52]",SVR
BANKNIFTY,3,20,10,48,57,,,9.299184969109039e-05,0.009643228177902377,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24404.74, 24952.8, 24839.29]",SVR
BANKNIFTY,3,20,10,44,31,,,9.210196053006032e-05,0.009596976634860602,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.83, 24940.57, 24838.43]",SVR
BANKNIFTY,3,20,10,57,44,,,8.765269527745339e-05,0.009362301815122891,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24417.3, 24928.9, 24838.04]",SVR
BANKNIFTY,3,20,10,52,51,,,8.203287718044761e-05,0.009057200294817798,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24443.06, 24990.79, 24838.3]",SVR
BANKNIFTY,3,20,10,48,45,,,8.704650451806982e-05,0.009329871623879389,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.46, 24989.86, 24839.39]",SVR
BANKNIFTY,3,20,10,57,15,,,9.441015019288379e-05,0.009716488573187528,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24425.33, 24935.75, 24839.47]",SVR
BANKNIFTY,3,20,10,15,45,,,8.401123083893533e-05,0.009165764061928244,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.57, 24985.86, 24838.07]",SVR
BANKNIFTY,3,20,10,51,52,,,9.301548193715348e-05,0.009644453428637284,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24445.64, 24939.0, 24839.11]",SVR
BANKNIFTY,3,20,10,44,99,,,8.426926954859941e-05,0.009179829494527631,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.88, 24948.3, 24838.47]",SVR
BANKNIFTY,3,20,10,99,45,,,9.19811428983006e-05,0.00959068000187164,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.18, 24932.44, 24839.2]",SVR
BANKNIFTY,3,20,10,51,7,,,9.455640989981837e-05,0.009724012026926868,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.49, 24989.4, 24838.56]",SVR
BANKNIFTY,3,20,10,52,58,,,8.88453754048508e-05,0.00942578248236457,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24410.46, 24957.78, 24838.93]",SVR
BANKNIFTY,3,20,10,52,99,,,9.127173543687446e-05,0.00955362420429412,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.73, 24941.9, 24838.48]",SVR
BANKNIFTY,3,20,10,57,7,,,9.57501622081786e-05,0.009785201183837694,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24410.97, 24953.92, 24838.42]",SVR
BANKNIFTY,3,20,10,85,57,,,8.511778794595914e-05,0.009225930194075778,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24400.18, 24947.77, 24838.24]",SVR
BANKNIFTY,3,20,10,48,43,,,8.946251592641307e-05,0.009458462661892422,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.15, 24990.4, 24837.82]",SVR
BANKNIFTY,3,20,10,51,45,,,9.68166030708214e-05,0.009839542828344284,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24399.93, 24937.41, 24838.65]",SVR
BANKNIFTY,3,20,10,57,43,,,8.70495559693524e-05,0.009330035153703998,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24403.15, 24946.67, 24838.96]",SVR
BANKNIFTY,3,20,10,45,7,,,9.671036074651748e-05,0.009834142603527645,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24392.09, 24989.65, 24839.15]",SVR
BANKNIFTY,3,20,10,85,51,,,9.435411374719165e-05,0.009713604570250512,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.82, 24989.0, 24839.1]",SVR
BANKNIFTY,3,20,10,31,51,,,9.469033083765579e-05,0.009730895685272543,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.56, 24932.52, 24838.37]",SVR
BANKNIFTY,3,20,10,52,27,,,9.31168799207794e-05,0.009649708799791806,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.06, 24931.22, 24839.44]",SVR
BANKNIFTY,3,20,10,43,51,,,9.468271683889163e-05,0.009730504449353673,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.67, 24937.96, 24838.88]",SVR
BANKNIFTY,3,20,10,43,44,,,8.475388009180832e-05,0.009206187055008622,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.8, 24989.34, 24838.19]",SVR
BANKNIFTY,3,20,10,31,85,,,9.352317622598952e-05,0.009670738142768085,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24398.0, 24928.73, 24838.88]",SVR
BANKNIFTY,3,20,10,57,58,,,9.064740836300854e-05,0.0095208932544698,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24421.92, 24934.91, 24839.25]",SVR
BANKNIFTY,3,20,10,31,27,,,9.268786309991893e-05,0.009627453614529593,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.62, 24938.82, 24838.23]",SVR
BANKNIFTY,3,20,10,15,27,,,9.320758847115134e-05,0.009654407722442188,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.18, 24930.24, 24838.33]",SVR
BANKNIFTY,3,20,10,58,45,,,9.408694517654808e-05,0.009699842533595486,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.79, 24941.06, 24838.76]",SVR
BANKNIFTY,3,20,10,31,7,,,9.171654390918669e-05,0.009576875477377091,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.41, 24927.76, 24838.73]",SVR
BANKNIFTY,3,20,10,51,48,,,9.291558395787019e-05,0.009639272999447116,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24400.38, 24989.28, 24839.02]",SVR
BANKNIFTY,3,20,10,58,27,,,9.195391266148315e-05,0.009589260277074721,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.27, 24929.62, 24838.56]",SVR
BANKNIFTY,3,20,10,31,45,,,8.931551268873269e-05,0.009450688476969955,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.69, 24944.31, 24839.53]",SVR
BANKNIFTY,3,20,10,52,48,,,9.996855467787815e-05,0.009998427610273435,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.46, 24928.41, 24839.0]",SVR
BANKNIFTY,3,20,10,52,15,,,0.00010123704135470051,0.01006166195788253,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24398.99, 24988.76, 24838.64]",SVR
BANKNIFTY,3,20,10,7,27,,,8.705886261130483e-05,0.009330533886723998,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.77, 24945.25, 24838.02]",SVR
BANKNIFTY,3,20,10,45,99,,,9.166394434066347e-05,0.009574128907669014,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.64, 24938.13, 24838.2]",SVR
BANKNIFTY,3,20,10,85,45,,,0.00010242172561045684,0.010120361930803505,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24402.36, 24988.98, 24838.61]",SVR
BANKNIFTY,3,20,10,27,52,,,9.418634964311753e-05,0.009704965205662384,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.96, 24937.18, 24837.7]",SVR
BANKNIFTY,3,20,10,43,27,,,8.820061327068263e-05,0.009391518155797956,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24452.0, 24929.58, 24839.22]",SVR
BANKNIFTY,3,20,10,45,85,,,9.115611598828687e-05,0.009547571208861804,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.1, 24989.0, 24838.22]",SVR
BANKNIFTY,3,20,10,7,48,,,8.512964186477885e-05,0.009226572595757258,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24450.61, 24938.33, 24838.59]",SVR
BANKNIFTY,3,20,10,48,7,,,8.72186614075431e-05,0.009339093179080242,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24449.79, 24988.54, 24838.37]",SVR
BANKNIFTY,3,20,10,27,43,,,8.883963459591958e-05,0.009425477950529596,['2018-10-26T00:00' '2018-10-29T00:00' '2018-10-30T00:00'],"[24421.05, 24959.7, 24807.75]","[24451.69, 24945.05, 24838.87]",SVR
