symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Actual,Forcasted
SYNDIBANK,60,10,10,21,52,252,-,0.0275558256179369,0.165999474751991,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 96.98366 ]
 [ 97.06218 ]
 [ 98.25128 ]
 [ 96.08363 ]
 [ 94.93616 ]
 [ 94.37392 ]
 [ 96.43503 ]
 [ 98.9408  ]
 [ 96.74448 ]
 [ 95.40436 ]
 [ 96.41517 ]
 [ 98.683495]
 [103.475296]
 [102.42978 ]
 [100.220146]
 [ 99.825   ]
 [ 99.701645]
 [ 97.13952 ]
 [ 96.18614 ]
 [ 96.06061 ]
 [ 95.38986 ]
 [ 94.85539 ]
 [ 94.68086 ]
 [ 94.416954]
 [ 92.91862 ]
 [ 92.22343 ]
 [ 91.44557 ]
 [ 92.20946 ]
 [ 94.249374]
 [ 93.623955]
 [ 92.889694]
 [ 92.20102 ]
 [ 92.886696]
 [ 91.62244 ]
 [ 90.72975 ]
 [ 90.15006 ]
 [ 90.665276]
 [ 90.23486 ]
 [ 89.825615]
 [ 90.019844]
 [ 92.17928 ]
 [ 90.57361 ]
 [ 89.63111 ]
 [ 90.045845]
 [ 88.82657 ]
 [ 88.483475]
 [ 89.67264 ]
 [ 89.47184 ]
 [ 88.191246]
 [ 93.52809 ]
 [ 91.65805 ]
 [ 91.476   ]
 [ 90.58844 ]
 [ 93.00869 ]
 [ 97.60632 ]
 [ 93.85305 ]
 [ 89.94598 ]
 [ 89.528984]
 [ 89.00297 ]
 [ 88.69317 ]]"
SYNDIBANK,60,10,10,21,53,252,-,0.028784902586090948,0.16966114047150263,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 97.223785]
 [ 97.29672 ]
 [ 98.476654]
 [ 96.31798 ]
 [ 95.1731  ]
 [ 94.618164]
 [ 96.66621 ]
 [ 99.15626 ]
 [ 96.970856]
 [ 95.638405]
 [ 96.64681 ]
 [ 98.90061 ]
 [103.66809 ]
 [102.62899 ]
 [100.43052 ]
 [100.03636 ]
 [ 99.91714 ]
 [ 97.3789  ]
 [ 96.43381 ]
 [ 96.306984]
 [ 95.64257 ]
 [ 95.1054  ]
 [ 94.9307  ]
 [ 94.66616 ]
 [ 93.17141 ]
 [ 92.47895 ]
 [ 91.70057 ]
 [ 92.46152 ]
 [ 94.49376 ]
 [ 93.86476 ]
 [ 93.13696 ]
 [ 92.448326]
 [ 93.13276 ]
 [ 91.87542 ]
 [ 90.988914]
 [ 90.41552 ]
 [ 90.932014]
 [ 90.50122 ]
 [ 90.094185]
 [ 90.28701 ]
 [ 92.439476]
 [ 90.836426]
 [ 89.89597 ]
 [ 90.30742 ]
 [ 89.09193 ]
 [ 88.7547  ]
 [ 89.94165 ]
 [ 89.74252 ]
 [ 88.4684  ]
 [ 93.790924]
 [ 91.925575]
 [ 91.74244 ]
 [ 90.85842 ]
 [ 93.26755 ]
 [ 97.84409 ]
 [ 94.114365]
 [ 90.22695 ]
 [ 89.81697 ]
 [ 89.29632 ]
 [ 88.99244 ]]"
SYNDIBANK,60,10,10,22,50,252,-,0.027262638790816206,0.16511401754792415,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 96.97675 ]
 [ 97.04877 ]
 [ 98.081276]
 [ 96.12422 ]
 [ 95.081345]
 [ 94.574554]
 [ 96.440636]
 [ 98.69517 ]
 [ 96.712585]
 [ 95.51111 ]
 [ 96.43564 ]
 [ 98.506386]
 [102.812614]
 [101.89236 ]
 [ 99.927185]
 [ 99.563416]
 [ 99.46474 ]
 [ 97.15793 ]
 [ 96.31504 ]
 [ 96.20559 ]
 [ 95.602974]
 [ 95.12745 ]
 [ 94.96185 ]
 [ 94.7124  ]
 [ 93.33961 ]
 [ 92.69513 ]
 [ 91.96142 ]
 [ 92.66417 ]
 [ 94.522736]
 [ 93.93239 ]
 [ 93.26533 ]
 [ 92.637535]
 [ 93.264   ]
 [ 92.115265]
 [ 91.31699 ]
 [ 90.8049  ]
 [ 91.294495]
 [ 90.897484]
 [ 90.51262 ]
 [ 90.68588 ]
 [ 92.64022 ]
 [ 91.15511 ]
 [ 90.27463 ]
 [ 90.64491 ]
 [ 89.52805 ]
 [ 89.22005 ]
 [ 90.30152 ]
 [ 90.12502 ]
 [ 88.960304]
 [ 93.850006]
 [ 92.12934 ]
 [ 91.97518 ]
 [ 91.15837 ]
 [ 93.363914]
 [ 97.51542 ]
 [ 94.12385 ]
 [ 90.60225 ]
 [ 90.23963 ]
 [ 89.77104 ]
 [ 89.50118 ]]"
SYNDIBANK,60,10,10,22,51,252,-,0.025680113249042066,0.16025015834326675,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 96.059845]
 [ 96.13707 ]
 [ 97.25913 ]
 [ 95.18329 ]
 [ 94.081345]
 [ 93.53892 ]
 [ 95.51933 ]
 [ 97.912575]
 [ 95.80891 ]
 [ 94.52626 ]
 [ 95.50243 ]
 [ 97.69161 ]
 [102.250015]
 [101.25591 ]
 [ 99.16409 ]
 [ 98.78263 ]
 [ 98.674706]
 [ 96.22113 ]
 [ 95.31338 ]
 [ 95.196495]
 [ 94.550354]
 [ 94.04014 ]
 [ 93.87127 ]
 [ 93.61632 ]
 [ 92.169   ]
 [ 91.4951  ]
 [ 90.73657 ]
 [ 91.479774]
 [ 93.449005]
 [ 92.83868 ]
 [ 92.1299  ]
 [ 91.46672 ]
 [ 92.13286 ]
 [ 90.916534]
 [ 90.05957 ]
 [ 89.50422 ]
 [ 90.00893 ]
 [ 89.591446]
 [ 89.188194]
 [ 89.37623 ]
 [ 91.458885]
 [ 89.89777 ]
 [ 88.98327 ]
 [ 89.383934]
 [ 88.200836]
 [ 87.87029 ]
 [ 89.01687 ]
 [ 88.82632 ]
 [ 87.58794 ]
 [ 92.754005]
 [ 90.94517 ]
 [ 90.774376]
 [ 89.9145  ]
 [ 92.25069 ]
 [ 96.6574  ]
 [ 93.05532 ]
 [ 89.2983  ]
 [ 88.90158 ]
 [ 88.39554 ]
 [ 88.099144]]"
SYNDIBANK,60,10,10,22,52,252,-,0.03137608155745515,0.1771329488193971,"[[67.15]
 [66.15]
 [63.45]
 [64.  ]
 [65.4 ]
 [65.  ]
 [65.75]
 [63.  ]
 [61.4 ]
 [59.55]
 [55.6 ]
 [58.45]
 [58.8 ]
 [59.7 ]
 [60.6 ]
 [60.55]
 [58.65]
 [61.1 ]
 [60.65]
 [59.3 ]
 [56.3 ]
 [55.35]
 [55.75]
 [54.35]
 [54.35]
 [57.75]
 [60.7 ]
 [61.2 ]
 [62.7 ]
 [60.5 ]
 [60.3 ]
 [59.55]
 [58.15]
 [53.7 ]
 [55.85]
 [56.85]
 [55.45]
 [56.5 ]
 [57.95]
 [56.65]
 [59.85]
 [60.6 ]
 [60.75]
 [60.6 ]
 [58.95]
 [58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[ 96.52628 ]
 [ 96.59697 ]
 [ 97.658676]
 [ 95.684105]
 [ 94.63502 ]
 [ 94.12529 ]
 [ 96.00239 ]
 [ 98.281715]
 [ 96.27941 ]
 [ 95.063324]
 [ 95.991745]
 [ 98.07608 ]
 [102.44372 ]
 [101.493866]
 [ 99.49295 ]
 [ 99.12785 ]
 [ 99.02693 ]
 [ 96.69951 ]
 [ 95.83992 ]
 [ 95.72637 ]
 [ 95.11632 ]
 [ 94.63021 ]
 [ 94.46946 ]
 [ 94.22466 ]
 [ 92.85275 ]
 [ 92.21416 ]
 [ 91.49244 ]
 [ 92.19342 ]
 [ 94.054634]
 [ 93.4726  ]
 [ 92.8052  ]
 [ 92.17634 ]
 [ 92.8044  ]
 [ 91.659004]
 [ 90.85361 ]
 [ 90.33408 ]
 [ 90.81223 ]
 [ 90.41781 ]
 [ 90.0371  ]
 [ 90.21182 ]
 [ 92.175896]
 [ 90.70289 ]
 [ 89.8331  ]
 [ 90.206436]
 [ 89.09706 ]
 [ 88.787476]
 [ 89.86916 ]
 [ 89.68697 ]
 [ 88.52698 ]
 [ 93.397545]
 [ 91.68619 ]
 [ 91.52248 ]
 [ 90.7125  ]
 [ 92.91608 ]
 [ 97.096016]
 [ 93.68314 ]
 [ 90.138504]
 [ 89.77028 ]
 [ 89.29672 ]
 [ 89.02031 ]]"
symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Actual,Forcasted
SYNDIBANK,1,10,10,20,50,252,-,0.013709271517294301,0.11708659836759415,[[52.95]],[[72.12804]]
symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Actual,Forcasted
SYNDIBANK,1,10,10,20,50,252,-,0.016876629341258678,0.1299100817537218,[[52.95]],[[73.93341]]
SYNDIBANK,1,10,10,20,51,252,-,0.017246893763955214,0.1313274295947165,[[52.95]],[[73.64264]]
symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Actual,Forcasted
symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Actual,Forcasted
symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Actual,Forcasted
symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Actual,Forcasted
symbol,Days,RSI,BBANDS,MA1,MA2,MA3,MA4,MSE,RMSE,Actual,Forcasted
SYNDIBANK,1,10,10,20,50,252,-,0.0012181670221678438,0.03490224952876023,[[52.95]],[[54.981915]]
SYNDIBANK,1,10,10,20,51,252,-,0.0016834020758285484,0.04102928315031288,[[52.95]],[[55.740616]]
SYNDIBANK,1,10,10,20,52,252,-,0.0017275724168668719,0.04156407603768995,[[52.95]],[[53.270897]]
SYNDIBANK,1,10,10,20,53,252,-,0.0016490014101517327,0.04060789837152044,[[52.95]],[[54.66432]]
SYNDIBANK,1,10,10,21,50,252,-,0.0017550388658221098,0.04189318400196039,[[52.95]],[[55.57015]]
SYNDIBANK,1,10,10,21,51,252,-,0.0018239458279803078,0.042707678794103386,[[52.95]],[[55.553402]]
SYNDIBANK,1,10,10,21,52,252,-,0.001882255894746235,0.04338497314446829,[[52.95]],[[55.293537]]
SYNDIBANK,1,10,10,21,53,252,-,0.00152728322675412,0.039080471168527635,[[52.95]],[[55.388474]]
SYNDIBANK,1,10,10,22,50,252,-,0.0015756534362964807,0.039694501335783026,[[52.95]],[[53.20986]]
SYNDIBANK,1,10,10,22,51,252,-,0.0011191153527296922,0.033453181503852396,[[52.95]],[[53.744797]]
SYNDIBANK,1,10,10,22,52,252,-,0.0013851030120388308,0.03721697209659634,[[52.95]],[[54.85799]]
SYNDIBANK,1,10,10,22,53,252,-,0.0014479772603892265,0.03805229638785584,[[52.95]],[[55.435143]]
SYNDIBANK,1,10,10,23,50,252,-,0.0015415835907643147,0.039263005371014514,[[52.95]],[[55.23643]]
SYNDIBANK,1,10,10,23,51,252,-,0.001734573852290657,0.04164821547546373,[[52.95]],[[55.44375]]
SYNDIBANK,1,10,10,23,52,252,-,0.001752350766687317,0.041861088933367666,[[52.95]],[[54.583134]]
SYNDIBANK,1,10,10,23,53,252,-,0.0014104128572495376,0.03755546374696414,[[52.95]],[[54.780537]]
SYNDIBANK,15,10,10,20,50,252,-,0.007071153984007116,0.0840901539064302,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[66.15629 ]
 [66.6189  ]
 [62.972504]
 [61.65311 ]
 [63.70959 ]
 [63.25943 ]
 [61.002228]
 [60.35377 ]
 [65.67404 ]
 [62.090347]
 [67.722984]
 [68.26417 ]
 [68.73129 ]
 [67.75058 ]
 [64.93529 ]]"
SYNDIBANK,15,10,10,20,51,252,-,0.008441129214496003,0.09187561817204826,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[67.873505]
 [68.37167 ]
 [64.55165 ]
 [63.155296]
 [65.29315 ]
 [64.82986 ]
 [62.466953]
 [61.782116]
 [67.36074 ]
 [63.622414]
 [69.50096 ]
 [70.07304 ]
 [70.55863 ]
 [69.53368 ]
 [66.60237 ]]"
SYNDIBANK,15,10,10,20,52,252,-,0.007366930581063614,0.08583082535466854,"[[58.35]
 [58.25]
 [58.2 ]
 [57.95]
 [57.35]
 [57.05]
 [55.4 ]
 [55.2 ]
 [54.75]
 [53.95]
 [52.85]
 [54.25]
 [55.1 ]
 [53.75]
 [52.95]]","[[67.50467 ]
 [67.953964]
 [64.48261 ]
 [63.20341 ]
 [65.14415 ]
 [64.72621 ]
 [62.57729 ]
 [61.963722]
 [67.037285]
 [63.645264]
 [68.99262 ]
 [69.517334]
 [69.9556  ]
 [69.02635 ]
 [66.3586  ]]"
