Date,INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI
10-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12582.65,12667.55,12482.6,12659.1,12659.1,204233.0,1927190.18,11733675.0,270300.0
10-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12589.15,12685.0,12496.25,12674.35,12674.35,13729.0,129775.66,1187700.0,60825.0
10-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12585.95,12701.6,12513.1,12689.3,12689.3,1641.0,15526.12,177375.0,28650.0
11-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12692.0,12774.75,12577.75,12755.05,12755.05,213735.0,2034826.87,12109275.0,375600.0
11-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12685.25,12785.0,12596.0,12768.45,12768.45,10302.0,98237.43,1262850.0,75150.0
11-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12716.75,12798.95,12615.0,12778.95,12778.95,1828.0,17462.71,228975.0,51600.0
12-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12710.05,12748.85,12638.0,12706.0,12706.0,138754.0,1321302.41,11700675.0,-408600.0
12-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12737.1,12760.0,12657.05,12721.75,12721.75,7690.0,73311.32,1315800.0,52950.0
12-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12741.05,12775.5,12674.95,12732.95,12732.95,1205.0,11500.4,244275.0,15300.0
13-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12625.1,12765.4,12612.1,12753.4,12753.4,131204.0,1249789.36,11789250.0,88575.0
13-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12656.8,12777.0,12633.2,12770.9,12770.9,5694.0,54305.32,1362900.0,47100.0
13-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12672.7,12792.9,12650.1,12783.9,12783.9,1191.0,11379.65,264675.0,20400.0
14-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12805.0,12808.0,12760.0,12788.9,12788.9,25021.0,239946.17,11885550.0,96300.0
14-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12795.15,12818.4,12786.95,12801.7,12801.7,2143.0,20570.55,1431075.0,68175.0
14-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12836.1,12836.1,12800.1,12815.35,12815.35,363.0,3488.18,274425.0,9750.0
17-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12897.7,12906.8,12801.0,12881.85,12881.85,115495.0,1113420.16,11636625.0,-248925.0
17-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12906.4,12909.0,12817.0,12896.15,12896.15,9364.0,90386.92,1676475.0,245400.0
17-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12824.6,12916.0,12824.6,12908.9,12908.9,1600.0,15458.16,312900.0,38475.0
18-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12863.65,12965.8,12833.0,12957.25,12957.25,120263.0,1163175.22,11555025.0,-81600.0
18-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12880.0,12982.0,12850.75,12973.7,12973.7,8238.0,79798.95,1818600.0,142125.0
18-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12899.05,12991.1,12865.0,12987.45,12987.45,1341.0,13010.63,317250.0,4350.0
19-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12857.7,12976.25,12753.0,12793.5,12793.5,174437.0,1685077.86,11365350.0,-189675.0
19-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12897.45,12989.7,12777.35,12811.6,12811.6,15947.0,154274.44,2035875.0,217275.0
19-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12971.75,13000.0,12790.0,12829.9,12829.9,1768.0,17124.36,333450.0,16200.0
20-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12795.05,12909.5,12744.5,12871.3,12871.3,161964.0,1557512.65,11092800.0,-272550.0
20-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12824.95,12928.8,12765.7,12895.1,12895.1,18774.0,180953.42,2387625.0,351750.0
20-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12839.9,12938.0,12780.1,12898.8,12898.8,1284.0,12392.26,344400.0,10950.0
23-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12935.95,12978.4,12825.0,12934.35,12934.35,134013.0,1297682.82,10343475.0,-749325.0
23-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12954.3,12990.0,12846.4,12954.9,12954.9,28692.0,278263.78,3225525.0,837900.0
23-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12946.0,12998.8,12860.0,12966.1,12966.1,1459.0,14168.16,366675.0,22275.0
24-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12977.2,13081.6,12964.8,13062.45,13062.45,134212.0,1311661.49,8707200.0,-1636275.0
24-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13039.95,13105.0,12984.15,13083.55,13083.55,56965.0,557643.56,5509050.0,2283525.0
24-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13000.0,13112.0,12999.95,13099.15,13099.15,2216.0,21700.26,416550.0,49875.0
25-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,13130.15,13137.75,12844.25,12859.15,12859.15,242498.0,2363561.77,5093325.0,-3613875.0
25-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13149.95,13159.85,12876.0,12889.35,12889.35,116963.0,1142306.74,8670525.0,3161475.0
25-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13130.0,13166.5,12889.6,12906.45,12906.45,4263.0,41643.21,487575.0,71025.0
26-NOV-2020,FUTIDX,NIFTY,26-Nov-2020,0.0,XX,12920.65,12998.0,12785.7,12977.2,12987.0,162905.0,1573342.22,3265575.0,-1827750.0
26-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,12966.65,13052.4,12835.75,13022.55,13022.55,136899.0,1327894.36,11394825.0,2724300.0
26-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,12942.1,13069.95,12850.0,13041.6,13041.6,6739.0,65478.74,653400.0,165825.0
27-NOV-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13043.0,13094.0,12966.0,13017.4,13017.4,159655.0,1560260.0,11975625.0,580800.0
27-NOV-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13057.2,13109.3,12990.0,13038.5,13038.5,4096.0,40104.51,698850.0,45450.0
27-NOV-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13118.5,13118.55,13010.0,13043.6,13043.6,391.0,3829.76,14475.0,14475.0
01-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13031.0,13168.35,12992.85,13143.4,13143.4,117032.0,1150001.2,11884275.0,-91350.0
01-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13039.75,13184.45,13016.3,13162.85,13162.85,3168.0,31173.69,749175.0,50325.0
01-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13047.4,13195.0,13029.9,13175.5,13175.5,581.0,5721.41,27000.0,12525.0
02-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13144.4,13177.0,13017.95,13162.45,13162.45,145607.0,1431605.39,11650425.0,-233850.0
02-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13167.55,13199.0,13043.0,13184.65,13184.65,3938.0,38796.01,766500.0,17325.0
02-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13163.15,13205.9,13052.75,13195.7,13195.7,600.0,5911.94,39750.0,12750.0
03-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13210.2,13228.4,13153.05,13191.85,13191.85,101240.0,1001672.35,11983725.0,333300.0
03-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13236.05,13249.0,13181.75,13218.5,13218.5,3240.0,32112.77,822750.0,56250.0
03-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13215.75,13256.95,13194.4,13225.65,13225.65,443.0,4394.26,51450.0,11700.0
04-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13220.2,13326.6,13202.35,13311.6,13311.6,120149.0,1195280.55,12531525.0,547800.0
04-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13228.05,13355.45,13228.05,13345.65,13345.65,5487.0,54733.47,992175.0,169425.0
04-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13240.05,13365.05,13231.7,13351.95,13351.95,962.0,9600.1,80475.0,29025.0
07-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13268.2,13398.0,13265.7,13387.6,13387.6,97268.0,973825.23,12230775.0,-300750.0
07-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13264.05,13429.8,13264.05,13417.8,13417.8,5096.0,51152.03,1125225.0,133050.0
07-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13321.95,13440.0,13318.85,13429.15,13429.15,707.0,7101.44,93525.0,13050.0
08-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13401.05,13469.0,13352.05,13428.15,13428.15,123766.0,1245600.45,12272550.0,41775.0
08-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13427.55,13500.0,13385.0,13463.05,13463.05,5666.0,57179.65,1265025.0,139800.0
08-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13439.95,13510.1,13401.0,13472.15,13472.15,1077.0,10880.67,115500.0,21975.0
09-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13457.7,13588.0,13456.15,13567.7,13567.7,117185.0,1188738.97,12466800.0,194250.0
09-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13497.85,13619.0,13489.55,13604.25,13604.25,5429.0,55224.76,1382100.0,117075.0
09-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13471.05,13631.0,13471.0,13614.55,13614.55,1409.0,14340.99,152325.0,36825.0
10-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13504.2,13544.0,13425.0,13524.35,13524.35,120495.0,1218151.17,11695800.0,-771000.0
10-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13604.15,13604.15,13473.2,13563.85,13563.85,5757.0,58369.34,1380000.0,-2100.0
10-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13568.1,13599.0,13495.0,13573.85,13573.85,1207.0,12257.03,160800.0,8475.0
11-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13530.1,13599.0,13414.45,13518.35,13518.35,144926.0,1470440.75,11956650.0,260850.0
11-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13572.0,13635.45,13460.0,13556.95,13556.95,5930.0,60355.48,1405800.0,25800.0
11-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13592.8,13647.4,13479.1,13574.15,13574.15,899.0,9164.14,166950.0,6150.0
14-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13550.0,13612.95,13490.0,13571.6,13571.6,99213.0,1009084.71,11838075.0,-118575.0
14-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13598.1,13648.0,13530.95,13609.6,13609.6,3756.0,38314.11,1441650.0,35850.0
14-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13624.15,13661.75,13550.05,13626.45,13626.45,630.0,6433.62,168450.0,1500.0
15-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13530.05,13602.8,13454.2,13584.95,13584.95,112754.0,1144106.16,11748750.0,-89325.0
15-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13579.95,13639.0,13500.0,13624.15,13624.15,5210.0,53006.13,1485975.0,44325.0
15-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13580.0,13660.0,13520.1,13646.95,13646.95,1013.0,10326.58,177525.0,9075.0
16-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13652.0,13712.1,13619.8,13699.45,13699.45,106629.0,1092925.98,12492375.0,743625.0
16-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13687.55,13749.8,13660.0,13739.3,13739.3,6528.0,67110.95,1716375.0,230400.0
16-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13700.8,13770.0,13686.7,13761.05,13761.05,884.0,9100.36,191775.0,14250.0
17-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13710.15,13794.75,13686.9,13754.4,13754.4,92815.0,956923.8,12812925.0,320550.0
17-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13744.8,13831.95,13723.3,13796.25,13796.25,6352.0,65684.26,1841325.0,124950.0
17-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13757.55,13851.05,13745.75,13819.15,13819.15,987.0,10221.8,210375.0,18600.0
18-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13759.9,13799.1,13681.0,13774.05,13774.05,120843.0,1245547.88,12878475.0,65550.0
18-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13792.2,13837.35,13720.1,13813.95,13813.95,8324.0,86030.44,1926300.0,84975.0
18-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13778.95,13863.75,13748.0,13845.3,13845.3,1424.0,14741.84,236700.0,26325.0
21-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13732.15,13784.75,13155.55,13329.75,13329.75,268798.0,2727710.19,11232000.0,-1646475.0
21-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13777.05,13825.0,13198.6,13377.05,13377.05,20237.0,205980.84,2079150.0,152850.0
21-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13810.05,13853.0,13237.85,13418.75,13418.75,4008.0,40771.31,343125.0,106425.0
22-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13339.9,13508.0,13222.35,13487.5,13487.5,228304.0,2286929.4,10892250.0,-339750.0
22-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13416.75,13546.25,13268.05,13527.4,13527.4,20093.0,202014.6,2238825.0,159675.0
22-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13425.0,13579.95,13308.15,13565.15,13565.15,3278.0,33022.88,350850.0,7725.0
23-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13479.85,13627.5,13448.0,13612.45,13612.45,118696.0,1206534.39,10665225.0,-227025.0
23-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13524.15,13673.0,13490.6,13656.8,13656.8,14119.0,144002.19,2535525.0,296700.0
23-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13579.3,13702.0,13533.1,13687.05,13687.05,1419.0,14507.3,369375.0,18525.0
24-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13675.05,13784.0,13641.0,13763.75,13763.75,130948.0,1347335.59,10335900.0,-329325.0
24-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13697.95,13825.65,13687.9,13805.55,13805.55,22704.0,234417.7,3146475.0,610950.0
24-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13740.0,13851.0,13714.6,13836.2,13836.2,2007.0,20764.02,404625.0,35250.0
28-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13845.0,13903.65,13802.15,13890.55,13890.55,85622.0,890544.82,9378075.0,-957825.0
28-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,13836.25,13950.0,13836.25,13939.6,13939.6,35881.0,374362.56,4414500.0,1268025.0
28-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,13850.0,13982.6,13850.0,13972.75,13972.75,2391.0,25004.64,479100.0,74475.0
29-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13949.7,13965.45,13868.0,13935.05,13935.05,110926.0,1158755.79,8259525.0,-1118550.0
29-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,14011.25,14015.55,13920.25,13988.85,13988.85,41628.0,436485.41,5617725.0,1203225.0
29-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,14009.95,14047.6,13960.0,14028.2,14028.2,2773.0,29157.05,537150.0,58050.0
30-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13979.0,13985.05,13870.95,13977.45,13977.45,131893.0,1378673.28,6570375.0,-1689150.0
30-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,14022.35,14039.0,13930.2,14031.65,14031.65,78384.0,822552.88,8989950.0,3372225.0
30-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,14020.0,14078.95,13969.15,14065.05,14065.05,3248.0,34185.14,646350.0,109200.0
31-DEC-2020,FUTIDX,NIFTY,31-Dec-2020,0.0,XX,13968.1,14026.9,13930.95,13986.8,13981.75,121298.0,1272151.5,4031250.0,-2539125.0
31-DEC-2020,FUTIDX,NIFTY,28-Jan-2021,0.0,XX,14020.0,14053.75,13955.0,14009.65,14009.65,121652.0,1278863.41,11800650.0,2810700.0
31-DEC-2020,FUTIDX,NIFTY,25-Feb-2021,0.0,XX,14045.1,14085.55,14001.85,14040.2,14040.2,6499.0,68490.97,926475.0,280125.0
01-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10909.95,10967.5,10843.2,10960.55,10960.55,88310.0,722018.74,23345700.0,-50250.0
01-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10953.3,11000.95,10876.45,10995.65,10995.65,1783.0,14626.54,534150.0,-6150.0
01-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10935.15,11025.55,10900.0,11020.95,11020.95,1397.0,11499.77,118725.0,-11100.0
02-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10911.55,10938.0,10757.0,10830.85,10830.85,192190.0,1563572.89,24153525.0,807825.0
02-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10950.0,10970.0,10793.2,10862.85,10862.85,5232.0,42717.39,662850.0,128700.0
02-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10970.15,10999.0,10823.9,10891.15,10891.15,1078.0,8816.01,132750.0,14025.0
03-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10833.95,10859.95,10710.05,10718.5,10718.5,149497.0,1207623.57,25217100.0,1063575.0
03-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10864.9,10889.75,10744.1,10750.9,10750.9,4659.0,37752.76,783975.0,121125.0
03-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10877.9,10918.0,10771.25,10780.1,10780.1,1704.0,13842.95,149775.0,17025.0
04-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10739.95,10793.45,10678.0,10777.6,10777.6,170444.0,1373549.07,25285650.0,68550.0
04-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10781.0,10825.0,10710.05,10811.35,10811.35,5362.0,43385.62,978000.0,194025.0
04-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10799.0,10852.0,10740.1,10838.8,10838.8,1499.0,12153.72,168000.0,18225.0
07-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10861.0,10895.05,10778.0,10803.45,10803.45,137762.0,1120248.33,25025025.0,-260625.0
07-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10893.55,10922.95,10810.0,10836.85,10836.85,3150.0,25682.06,1050150.0,72150.0
07-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10913.4,10950.9,10840.1,10866.45,10866.45,1259.0,10292.08,181575.0,13575.0
08-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10790.0,10872.75,10758.0,10844.65,10844.65,128944.0,1046780.41,25445550.0,420525.0
08-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10821.35,10900.45,10800.0,10877.65,10877.65,3707.0,30181.45,1070100.0,19950.0
08-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10850.0,10930.0,10830.45,10907.35,10907.35,1943.0,15859.71,246525.0,64950.0
09-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10892.6,10904.0,10764.95,10877.7,10877.7,163059.0,1327701.41,25214550.0,-231000.0
09-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10930.55,10935.0,10800.0,10906.65,10906.65,4765.0,38927.06,1134300.0,64200.0
09-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10943.75,10960.0,10830.5,10936.15,10936.15,1877.0,15378.61,273075.0,26550.0
10-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10873.0,10898.2,10830.0,10857.75,10857.75,95576.0,778735.59,25009650.0,-204900.0
10-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10914.9,10921.0,10865.85,10887.3,10887.3,1489.0,12166.03,1146150.0,11850.0
10-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10940.0,10947.9,10895.0,10919.6,10919.6,790.0,6472.27,275775.0,2700.0
11-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10873.95,10886.75,10772.55,10827.6,10827.6,124482.0,1010495.25,24580275.0,-429375.0
11-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10890.0,10913.95,10806.0,10861.6,10861.6,3112.0,25331.59,1214100.0,67950.0
11-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10924.5,10943.5,10834.8,10892.75,10892.75,811.0,6618.97,296925.0,21150.0
14-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10812.95,10820.0,10720.6,10769.8,10769.8,100659.0,812084.06,24777225.0,196950.0
14-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10834.0,10834.8,10752.6,10801.95,10801.95,4022.0,32541.09,1305975.0,91875.0
14-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10860.95,10860.95,10783.5,10831.6,10831.6,1666.0,13519.71,363075.0,66150.0
15-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10805.15,10940.0,10792.35,10928.4,10928.4,146944.0,1199344.35,25516725.0,739500.0
15-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10836.0,10970.1,10836.0,10957.95,10957.95,7846.0,64210.99,1566000.0,260025.0
15-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10850.15,10999.95,10850.15,10987.5,10987.5,4432.0,36375.45,561450.0,198375.0
16-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10930.0,10963.0,10907.2,10921.65,10921.65,104009.0,852968.81,25039275.0,-477450.0
16-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10956.6,10990.0,10936.8,10952.2,10952.2,14502.0,119267.9,2141925.0,575925.0
16-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10974.35,11020.0,10966.95,10981.55,10981.55,5508.0,45435.27,885525.0,324075.0
17-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10942.95,10958.4,10855.0,10925.85,10925.85,119253.0,976345.27,24702750.0,-336525.0
17-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10970.0,10988.2,10889.0,10957.85,10957.85,11994.0,98448.07,2383350.0,241425.0
17-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,11005.0,11018.8,10920.0,10992.85,10992.85,2226.0,18325.55,946125.0,60600.0
18-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10960.0,10964.0,10875.0,10927.15,10927.15,106762.0,873916.57,24560475.0,-142275.0
18-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10971.0,10991.8,10910.0,10963.1,10963.1,6559.0,53845.83,2550600.0,167250.0
18-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,11011.05,11020.0,10940.0,10995.5,10995.5,3537.0,29127.9,1068075.0,121950.0
21-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10930.05,11003.45,10902.15,10969.7,10969.7,110208.0,906906.51,24789675.0,229200.0
21-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10963.15,11032.95,10935.0,10998.85,10998.85,8022.0,66212.67,2563050.0,12450.0
21-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10990.1,11064.95,10966.5,11031.45,11031.45,1984.0,16418.45,1068075.0,0.0
22-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10950.0,10954.0,10880.0,10936.2,10936.2,102463.0,839395.15,24317625.0,-472050.0
22-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10967.9,10976.2,10914.0,10967.1,10967.1,6871.0,56452.46,2553075.0,-9975.0
22-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10992.95,11007.65,10944.75,10998.7,10998.7,1298.0,10693.61,1081500.0,13425.0
23-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10921.35,10962.0,10835.0,10854.9,10854.9,105329.0,861592.1,24323175.0,5550.0
23-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10997.9,10997.95,10868.05,10891.0,10891.0,10865.0,89171.38,2590425.0,37350.0
23-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10906.3,11020.0,10900.0,10919.2,10919.2,1847.0,15188.9,1087425.0,5925.0
24-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10855.05,10885.0,10811.4,10868.6,10868.6,108745.0,884771.52,24341400.0,18225.0
24-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10879.55,10939.0,10845.6,10901.45,10901.45,13836.0,112922.49,2611650.0,21225.0
24-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10921.4,10946.3,10875.0,10932.35,10932.35,1962.0,16063.23,1100775.0,13350.0
25-JAN-2019,FUTIDX,NIFTY,31-Jan-2019,0.0,XX,10899.95,10955.0,10761.65,10785.95,10785.95,161439.0,1316585.16,23736975.0,-604425.0
25-JAN-2019,FUTIDX,NIFTY,28-Feb-2019,0.0,XX,10937.5,10987.0,10798.95,10818.55,10818.55,23432.0,191685.18,3045900.0,434250.0
25-JAN-2019,FUTIDX,NIFTY,28-Mar-2019,0.0,XX,10963.25,11015.0,10830.0,10849.7,10849.7,3520.0,28849.97,1162800.0,62025.0
